ID,File,Project ID,Record Creation Date,Record Change Date,Person Type,Full Name,Preferred Name,Displayed Name,Family Name,Given Name,Terms of Address,Birth Name,Married Name,Indexed Name,Alternative Name,Pseudonym,Used Form,Nickname,Religious Name,Royal Name,Self Constructed Name,Styled Name,Titled Name,Orlando Standard Name,SameAs Wikidata,SameAs VIAF,SameAs Getty,Birth Date,Death Date,CWRC URI,Primary URI,Secondary URI
596f8986-cbd2-4eb6-bd75-20d3359b8c9d,orlando_596f8986-cbd2-4eb6-bd75-20d3359b8c9d,orlando,2020-09-04,2020-09-04,,Hugh Graham Marshall,Marshall Hugh Graham,,Marshall,Hugh Graham,,,,,,,,,,,,,,"Marshall, Hugh Graham",,,,,,https://commons.cwrc.ca/orlando:596f8986-cbd2-4eb6-bd75-20d3359b8c9d,http://id.lincsproject.ca/6cIg80eWfFj,
5970ffa5-9d41-4e0d-96c1-aff2ad8a5317,orlando_5970ffa5-9d41-4e0d-96c1-aff2ad8a5317,orlando,2020-09-04,2020-09-04,,Marion Murray,Murray Marion,,Murray,Marion,,,,,,,,,,,,,,"Murray, Marion",,,,,,https://commons.cwrc.ca/orlando:5970ffa5-9d41-4e0d-96c1-aff2ad8a5317,http://id.lincsproject.ca/HZBn5FOWapO,
59729f95-1324-48ae-b056-0b57e318d9d6,orlando_59729f95-1324-48ae-b056-0b57e318d9d6,orlando,2020-09-04,2020-09-04,,Edward Wharton,Wharton Edward,,Wharton,Edward,,,,,,,,,,,,,,"Wharton, Edward",,,,,,https://commons.cwrc.ca/orlando:59729f95-1324-48ae-b056-0b57e318d9d6,http://id.lincsproject.ca/0jAI0V8iR2X,
5976b8bb-ac91-4066-82b3-73a994bb3871,orlando_5976b8bb-ac91-4066-82b3-73a994bb3871,orlando,2020-09-04,2020-09-04,,"Constantine John Phipps, second Baron Mulgrave","Constantine John Phipps, second Baron Mulgrave",,,,,,,,,,,,,,,,,"Mulgrave, Constantine John Phipps,,, second Baron",,,,,,https://commons.cwrc.ca/orlando:5976b8bb-ac91-4066-82b3-73a994bb3871,http://id.lincsproject.ca/6mQM8FGyG51,
59774bb7-313a-41dc-9fdd-b949e9a660a2,orlando_59774bb7-313a-41dc-9fdd-b949e9a660a2,orlando,2020-09-03,2020-09-03,,Patrick Cullen,Cullen Patrick,,Cullen,Patrick,,,,,,,,,,,,,,"Cullen, Patrick",,http://viaf.org/viaf/109393974,,,,https://commons.cwrc.ca/orlando:59774bb7-313a-41dc-9fdd-b949e9a660a2,http://viaf.org/viaf/109393974,
59784a96-603f-4d81-a9f0-cfff2abcebe3,orlando_59784a96-603f-4d81-a9f0-cfff2abcebe3,orlando,2020-09-04,2020-09-04,,Susan Mansfield,Mansfield Susan,,Mansfield,Susan,,,,,,,,,,,,,,"Mansfield, Susan",,,,,,https://commons.cwrc.ca/orlando:59784a96-603f-4d81-a9f0-cfff2abcebe3,http://id.lincsproject.ca/krJxg6pxHQq,
597af6da-a624-4222-9a8e-f46857f94dca,orlando_597af6da-a624-4222-9a8e-f46857f94dca,orlando,2020-09-04,2020-09-04,,David Alfred Thomas,Thomas David Alfred,,Thomas,David Alfred,,,,,,,,,,,,,,"Thomas, David Alfred",,,,,,https://commons.cwrc.ca/orlando:597af6da-a624-4222-9a8e-f46857f94dca,http://id.lincsproject.ca/coG43KjNXFc,
597b2425-4e1a-4c33-8d33-0e7197565cfd,orlando_597b2425-4e1a-4c33-8d33-0e7197565cfd,orlando,2020-09-04,2020-09-04,,Fredelle Maynard,Maynard Fredelle,,Maynard,Fredelle,,,,,,,,,,,,,,"Maynard, Fredelle",,,,,,https://commons.cwrc.ca/orlando:597b2425-4e1a-4c33-8d33-0e7197565cfd,http://id.lincsproject.ca/5Rqu3rNU8gZ,
597b5888-0f3b-4f15-8fb2-f90ad1b2e05c,orlando_597b5888-0f3b-4f15-8fb2-f90ad1b2e05c,orlando,2020-09-04,2020-09-04,,Sarah Lane,Lane Sarah,,Lane,Sarah,,,,,,,,,,,,,,"Lane, Sarah",http://www.wikidata.org/entity/Q18577000,,,,,https://commons.cwrc.ca/orlando:597b5888-0f3b-4f15-8fb2-f90ad1b2e05c,http://www.wikidata.org/entity/Q18577000,
597c3c15-b2b1-4e5a-a79e-6689c7f17bb1,orlando_597c3c15-b2b1-4e5a-a79e-6689c7f17bb1,orlando,2020-09-05,2020-09-05,,Jody Williams,Williams Jody,,Williams,Jody,,,,,,,,,,,,,,"Williams, Jody",,,,,,https://commons.cwrc.ca/orlando:597c3c15-b2b1-4e5a-a79e-6689c7f17bb1,http://id.lincsproject.ca/bbwWzg5H19B,
597cfee6-de5b-422d-8ca0-70336ea9801a,orlando_597cfee6-de5b-422d-8ca0-70336ea9801a,orlando,2020-09-04,2022-09-20,,Plotinus,Plotinus,,,,,,,,,,,,,,,,,Plotinus,,http://viaf.org/viaf/108386765,,,,https://commons.cwrc.ca/orlando:597cfee6-de5b-422d-8ca0-70336ea9801a,http://viaf.org/viaf/108386765,
597d3e5c-653b-4152-9593-c924568b8650,orlando_597d3e5c-653b-4152-9593-c924568b8650,orlando,2020-09-04,2020-09-04,,Florence Nwapa,Nwapa Florence,,Nwapa,Florence,,,,,,,,,,,,,,"Nwapa, Florence",,,,,,https://commons.cwrc.ca/orlando:597d3e5c-653b-4152-9593-c924568b8650,http://id.lincsproject.ca/h6HX8BxcDxz,
597d6292-a37c-4fe6-bf76-593021c99dec,orlando_597d6292-a37c-4fe6-bf76-593021c99dec,orlando,2020-09-04,2020-09-04,,Mary Walcot,Walcot Mary,,Walcot,Mary,,,,,,,,,,,,,,"Walcot, Mary",,,,,,https://commons.cwrc.ca/orlando:597d6292-a37c-4fe6-bf76-593021c99dec,http://id.lincsproject.ca/mg3FJiBrnui,
597db20b-3ed4-43e2-a81c-5c82925cc8ac,orlando_597db20b-3ed4-43e2-a81c-5c82925cc8ac,orlando,2020-09-04,2020-09-04,,Patricia Okker,Okker Patricia,,Okker,Patricia,,,,,,,,,,,,,,"Okker, Patricia",,http://viaf.org/viaf/24750765,,,,https://commons.cwrc.ca/orlando:597db20b-3ed4-43e2-a81c-5c82925cc8ac,http://viaf.org/viaf/24750765,
5982e49e-c7ae-49db-b844-df5d0bf6565c,orlando_5982e49e-c7ae-49db-b844-df5d0bf6565c,orlando,2020-09-04,2020-09-04,,Mary Ann Mantell,Mantell Mary Ann,,Mantell,Mary Ann,,,,,,,,,,,,,,"Mantell, Mary Ann",,,,,,https://commons.cwrc.ca/orlando:5982e49e-c7ae-49db-b844-df5d0bf6565c,http://id.lincsproject.ca/BZ58dXF65Ep,
5985a545-43ba-4f01-a0f5-6ca4d56f44d9,orlando_5985a545-43ba-4f01-a0f5-6ca4d56f44d9,orlando,2020-09-04,2020-09-04,,Ietros,Ietros,,,,,,,,,,,,,,,,,Ietros,,,,,,https://commons.cwrc.ca/orlando:5985a545-43ba-4f01-a0f5-6ca4d56f44d9,http://id.lincsproject.ca/kzcnDdd2MBW,
5986ad99-ed77-4888-aa25-2bd72e1a75cf,orlando_5986ad99-ed77-4888-aa25-2bd72e1a75cf,orlando,2020-09-04,2020-09-04,,"Philip Yorke, second Earl of Hardwicke","Philip Yorke, second Earl of Hardwicke","Philip Yorke, second Earl of Hardwicke",,,,,,,,,,,,,,,Lord Hardwicke,"Hardwicke, Philip Yorke,,, second Earl of",,,,,,https://commons.cwrc.ca/orlando:5986ad99-ed77-4888-aa25-2bd72e1a75cf,http://id.lincsproject.ca/B0we3pVRyu4,
598b25e9-716f-47d3-977b-490d7ecf52d1,orlando_598b25e9-716f-47d3-977b-490d7ecf52d1,orlando,2020-09-04,2020-09-04,,Stephen Mulrine,Mulrine Stephen,,Mulrine,Stephen,,,,,,,,,,,,,,"Mulrine, Stephen",,,,,,https://commons.cwrc.ca/orlando:598b25e9-716f-47d3-977b-490d7ecf52d1,http://id.lincsproject.ca/fvPMJobBv9d,
598f113a-3477-46a4-b53a-5655ae1a79ab,orlando_598f113a-3477-46a4-b53a-5655ae1a79ab,orlando,2020-09-03,2020-09-03,,Stephen C. Behrendt,Behrendt Stephen C.,,Behrendt,Stephen C.,,,,,,,,,,,,,,"Behrendt, Stephen C.",,http://viaf.org/viaf/238522298 | http://viaf.org/viaf/108300123,,,,https://commons.cwrc.ca/orlando:598f113a-3477-46a4-b53a-5655ae1a79ab,http://viaf.org/viaf/108300123,
599238a3-ce4b-4817-885a-16804f8e2d3b,orlando_599238a3-ce4b-4817-885a-16804f8e2d3b,orlando,2020-09-03,2020-09-03,,Jacob Epstein,Epstein Jacob,,Epstein,Jacob,,,,,,,,,,,,,,"Epstein, Jacob",http://www.wikidata.org/entity/Q354779,,,,,https://commons.cwrc.ca/orlando:599238a3-ce4b-4817-885a-16804f8e2d3b,http://www.wikidata.org/entity/Q354779,
599bee4e-eb4a-4dd5-a5a7-9096ef877f7f,orlando_599bee4e-eb4a-4dd5-a5a7-9096ef877f7f,orlando,2020-09-04,2020-09-04,,Michael Neve,Neve Michael,,Neve,Michael,,,,,,,,,,,,,,"Neve, Michael",,,,,,https://commons.cwrc.ca/orlando:599bee4e-eb4a-4dd5-a5a7-9096ef877f7f,http://id.lincsproject.ca/3mihXBfNlAi,
599c01d4-401f-4999-b700-6f42aa7d8954,orlando_599c01d4-401f-4999-b700-6f42aa7d8954,orlando,2020-09-04,2020-09-04,,"Mary, Baroness Ruthven","Mary, Baroness Ruthven","Mary, Baroness Ruthven",,,,,,,,,Lady Ruthven,,,,,,,"Ruthven, Mary,,, Baroness",,,,,,https://commons.cwrc.ca/orlando:599c01d4-401f-4999-b700-6f42aa7d8954,http://id.lincsproject.ca/gsZZi6wY7zw,
59a0554b-692a-4cba-9832-8fa778729474,orlando_59a0554b-692a-4cba-9832-8fa778729474,orlando,2020-09-03,2020-09-03,,Edith Constance Cross,Cross Edith Constance,,Cross,Edith Constance,,,,,,,,,,,,,,"Cross, Edith Constance",,,,,,https://commons.cwrc.ca/orlando:59a0554b-692a-4cba-9832-8fa778729474,http://id.lincsproject.ca/woOZ2vJzX7J,
59a149bd-908f-4d5a-ab2c-0b11dc81b4f4,orlando_59a149bd-908f-4d5a-ab2c-0b11dc81b4f4,orlando,2020-09-04,2020-09-04,,William Henry Warne,Warne William Henry,,Warne,William Henry,,,,,,,,,,,,,,"Warne, William Henry",,,,,,https://commons.cwrc.ca/orlando:59a149bd-908f-4d5a-ab2c-0b11dc81b4f4,http://id.lincsproject.ca/O6rvlIaKzVj,
59a37a9e-4660-4333-b3ec-91d036a088f4,orlando_59a37a9e-4660-4333-b3ec-91d036a088f4,orlando,2020-09-04,2020-09-04,,Ramesh K. Srivastava,Srivastava Ramesh K.,,Srivastava,Ramesh K.,,,,,,,,,,,,,,"Srivastava, Ramesh K.",,http://viaf.org/viaf/39393259,,,,https://commons.cwrc.ca/orlando:59a37a9e-4660-4333-b3ec-91d036a088f4,http://viaf.org/viaf/39393259,
59a9142f-3239-4ea0-8cca-42366f59a7a3,orlando_59a9142f-3239-4ea0-8cca-42366f59a7a3,orlando,2020-09-03,2020-09-03,,Vannevar Bush,Bush Vannevar,,Bush,Vannevar,,,,,,,,,,,,,,"Bush, Vannevar",,,,,,https://commons.cwrc.ca/orlando:59a9142f-3239-4ea0-8cca-42366f59a7a3,http://id.lincsproject.ca/Lty5dsTSsQS,
59aa145d-0c85-4d4d-8e40-3aa0c86ef1a6,orlando_59aa145d-0c85-4d4d-8e40-3aa0c86ef1a6,orlando,2020-09-04,2020-09-04,,"Solomon, King of Israel","Solomon, King of Israel",,,,,,,,,,Solomōn,,,,,,,"Solomon,, King of Israel",,http://viaf.org/viaf/100963493,,,,https://commons.cwrc.ca/orlando:59aa145d-0c85-4d4d-8e40-3aa0c86ef1a6,http://viaf.org/viaf/100963493,
59ac56d8-1ca3-43ab-87dd-822ac4829330,orlando_59ac56d8-1ca3-43ab-87dd-822ac4829330,orlando,2020-09-03,2020-09-03,,Michael Estorick,Estorick Michael,,Estorick,Michael,,,,,,,,,,,,,,"Estorick, Michael",,,,,,https://commons.cwrc.ca/orlando:59ac56d8-1ca3-43ab-87dd-822ac4829330,http://id.lincsproject.ca/U3tF3k68zI2,
59ace3f7-7038-485d-ac31-7f362915af03,orlando_59ace3f7-7038-485d-ac31-7f362915af03,orlando,2020-09-04,2020-09-04,,Reginald McKnight,McKnight Reginald,,McKnight,Reginald,,,,,,,,,,,,,,"McKnight, Reginald",,,,,,https://commons.cwrc.ca/orlando:59ace3f7-7038-485d-ac31-7f362915af03,http://id.lincsproject.ca/ZjfMHHqXvQi,
59ae550f-545b-43c0-9e60-031636c83446,orlando_59ae550f-545b-43c0-9e60-031636c83446,orlando,2020-09-04,2022-01-21,,Armorel Meinertzhagen,Meinertzhagen Armorel,,Meinertzhagen,Armorel,,,,,,,,,,,,,,"Meinertzhagen, Armorel",http://www.wikidata.org/entity/Q75982464,,,,,https://commons.cwrc.ca/orlando:59ae550f-545b-43c0-9e60-031636c83446,http://www.wikidata.org/entity/Q75982464,
59af1395-fac7-4271-9ee5-9630f311fc43,orlando_59af1395-fac7-4271-9ee5-9630f311fc43,orlando,2020-09-04,2020-09-04,,Patricia Lynch,Lynch Patricia,,Lynch,Patricia,,,,,,,,,,,,,,"Lynch, Patricia",,http://viaf.org/viaf/46926027,,,,https://commons.cwrc.ca/orlando:59af1395-fac7-4271-9ee5-9630f311fc43,http://viaf.org/viaf/46926027,
59b03cee-6cde-480f-a4b4-24a08d430a22,orlando_59b03cee-6cde-480f-a4b4-24a08d430a22,orlando,2020-09-04,2020-09-04,,Siân Phillips,Phillips Siân,,Phillips,Siân,,,,,,,Sian Phillips,,,,,,,"Phillips, Siân",,,,,,https://commons.cwrc.ca/orlando:59b03cee-6cde-480f-a4b4-24a08d430a22,http://id.lincsproject.ca/nWCQ7XP31DO,
59b2f6b6-ae44-41ba-9683-20217a9c7001,orlando_59b2f6b6-ae44-41ba-9683-20217a9c7001,orlando,2020-09-04,2020-09-04,,Norah Savage,Savage Norah,,Savage,Norah,,,,,,,,,,,,,,"Savage, Norah",,,,,,https://commons.cwrc.ca/orlando:59b2f6b6-ae44-41ba-9683-20217a9c7001,http://id.lincsproject.ca/FbJAz1KpiaF,
59b42d29-5927-466e-92d9-9ab42633c1b6,orlando_59b42d29-5927-466e-92d9-9ab42633c1b6,orlando,2020-09-03,2020-09-03,,Morchard Bishop,Bishop Morchard,,Bishop,Morchard,,,,,,,,,,,,,,"Bishop, Morchard",,,,,,https://commons.cwrc.ca/orlando:59b42d29-5927-466e-92d9-9ab42633c1b6,http://id.lincsproject.ca/Su4DYn916bJ,
59b46bf2-0383-4c24-9bd7-0a5dbd135e01,orlando_59b46bf2-0383-4c24-9bd7-0a5dbd135e01,orlando,2020-09-04,2020-09-04,,J. Martin,Martin J.,,Martin,J.,,,,,,,,,,,,,,"Martin, J.",,,,,,https://commons.cwrc.ca/orlando:59b46bf2-0383-4c24-9bd7-0a5dbd135e01,http://id.lincsproject.ca/I0p6y473U1l,
59ba588d-3f33-4283-be4a-e997e2095b17,orlando_59ba588d-3f33-4283-be4a-e997e2095b17,orlando,2020-09-04,2020-09-04,,Suke,Suke,,,,,,,,,,,,,,,,,Suke,,,,,,https://commons.cwrc.ca/orlando:59ba588d-3f33-4283-be4a-e997e2095b17,http://id.lincsproject.ca/wH39wQ0JzQl,
59bc5e16-d72f-46c1-830a-194432488ac6,orlando_59bc5e16-d72f-46c1-830a-194432488ac6,orlando,2020-09-04,2020-09-04,,James Hoberman,Hoberman James,,Hoberman,James,,,,,,,,,,,,,,"Hoberman, James",,,,,,https://commons.cwrc.ca/orlando:59bc5e16-d72f-46c1-830a-194432488ac6,http://id.lincsproject.ca/tvawDIOeNML,
59bf440f-9c3b-493e-8eba-3e141b3775ba,orlando_59bf440f-9c3b-493e-8eba-3e141b3775ba,orlando,2020-09-04,2022-07-06,,Ruth Inglis,Inglis Ruth,,Inglis,Ruth,,,,,,,,,,,,,,"Inglis, Ruth",,http://viaf.org/viaf/8754494,,,,https://commons.cwrc.ca/orlando:59bf440f-9c3b-493e-8eba-3e141b3775ba,http://viaf.org/viaf/8754494,
59bf4bed-f5f0-43b0-af70-19b3a6b0acd0,orlando_59bf4bed-f5f0-43b0-af70-19b3a6b0acd0,orlando,2020-09-04,2020-09-04,,Emma Maynard,Maynard Emma,,Maynard,Emma,,,,,,,,,,,,,,"Maynard, Emma",,,,,,https://commons.cwrc.ca/orlando:59bf4bed-f5f0-43b0-af70-19b3a6b0acd0,http://id.lincsproject.ca/lMDRbjmoFQq,
59bfbd38-ce64-4da6-9ee2-2f9ede0128ce,orlando_59bfbd38-ce64-4da6-9ee2-2f9ede0128ce,orlando,2020-09-03,2020-09-03,,Nikolai Efremych Andreyev,Andreyev Nikolai Efremych,,Andreyev,Nikolai Efremych,,,,,,,,,,,,,,"Andreyev, Nikolai Efremych",,,,,,https://commons.cwrc.ca/orlando:59bfbd38-ce64-4da6-9ee2-2f9ede0128ce,http://id.lincsproject.ca/M4dNg8XTXj8,
59c1e335-25b1-450e-bf33-d17a866f5f13,orlando_59c1e335-25b1-450e-bf33-d17a866f5f13,orlando,2020-09-04,2022-07-06,,Floryan Sobieniowski,Sobieniowski Floryan,,Sobieniowski,Floryan,,,,,,,,,,,,,,"Sobieniowski, Floryan",,http://viaf.org/viaf/101962070,,,,https://commons.cwrc.ca/orlando:59c1e335-25b1-450e-bf33-d17a866f5f13,http://viaf.org/viaf/101962070,
59c5b8ca-4533-4060-88aa-2cc350f8fcbe,orlando_59c5b8ca-4533-4060-88aa-2cc350f8fcbe,orlando,2020-09-04,2021-06-14,,Abd al-Aziz Ibn Sa'ud,Sa'ud Abd al-Aziz Ibn,,Sa'ud,Abd al-Aziz Ibn,,,,,,,,,,,,,,"Sa'ud, Abd al-Aziz Ibn",http://www.wikidata.org/entity/Q244206,,,,,https://commons.cwrc.ca/orlando:59c5b8ca-4533-4060-88aa-2cc350f8fcbe,http://www.wikidata.org/entity/Q244206,
59ca7117-7a13-49a8-896d-167908dc5f6b,orlando_59ca7117-7a13-49a8-896d-167908dc5f6b,orlando,2020-09-03,2022-07-06,,"Louise, Duchess of Argyll","Louise, Duchess of Argyll","Louise, Duchess of Argyll",,,,,,,,,Crown Princess Louise,,,,,,,"Argyll, Louise,,, Duchess of",,http://viaf.org/viaf/68773672,,,,https://commons.cwrc.ca/orlando:59ca7117-7a13-49a8-896d-167908dc5f6b,http://viaf.org/viaf/68773672,
59cbb7a5-379e-454b-9589-549dfa318e60,orlando_59cbb7a5-379e-454b-9589-549dfa318e60,orlando,2020-09-03,2020-09-03,,Timothy Bright,Bright Timothy,,Bright,Timothy,,,,,,,,,,,,,,"Bright, Timothy",,,,,,https://commons.cwrc.ca/orlando:59cbb7a5-379e-454b-9589-549dfa318e60,http://id.lincsproject.ca/BDduhk4bmP9,
59cbd2f2-6c64-47ee-ad79-33f437ff4d22,orlando_59cbd2f2-6c64-47ee-ad79-33f437ff4d22,orlando,2020-09-04,2020-09-04,,Vernon Rendall,Rendall Vernon,,Rendall,Vernon,,,,,,,,,,,,,,"Rendall, Vernon",,,,,,https://commons.cwrc.ca/orlando:59cbd2f2-6c64-47ee-ad79-33f437ff4d22,http://id.lincsproject.ca/5L8YGaJILFg,
59d09b62-4a84-4308-80a6-7e96b8d0b781,orlando_59d09b62-4a84-4308-80a6-7e96b8d0b781,orlando,2020-09-03,2020-09-03,,J. Mordaunt Crook,Crook J. Mordaunt,,Crook,J. Mordaunt,,,,,,,,,,,,,,"Crook, J. Mordaunt",,,,,,https://commons.cwrc.ca/orlando:59d09b62-4a84-4308-80a6-7e96b8d0b781,http://id.lincsproject.ca/nLvjmb5axwX,
59d19f41-7ad6-4362-ba1e-b67dba1a479b,orlando_59d19f41-7ad6-4362-ba1e-b67dba1a479b,orlando,2022-08-17,,,"Tillyer, William","Tillyer, William",,,,,,,,,,,,,,,,,"Tillyer, William",,http://viaf.org/viaf/12149294354480522042,,,,https://commons.cwrc.ca/orlando:59d19f41-7ad6-4362-ba1e-b67dba1a479b,http://viaf.org/viaf/12149294354480522042,
59d1b9b6-61f6-4e48-aa13-f99d1ca11951,orlando_59d1b9b6-61f6-4e48-aa13-f99d1ca11951,orlando,2020-09-04,2020-09-04,,William Liddiard,Liddiard William,,Liddiard,William,,,,,,,,,,,,,,"Liddiard, William",,,,,,https://commons.cwrc.ca/orlando:59d1b9b6-61f6-4e48-aa13-f99d1ca11951,http://id.lincsproject.ca/RXARGD9dgcg,
59d29883-6712-4de8-a8c5-54e2983ee870,orlando_59d29883-6712-4de8-a8c5-54e2983ee870,orlando,2020-09-05,2020-09-05,,Xenophon,Xenophon,,,,,,,,,,,,,,,,,Xenophon,http://www.wikidata.org/entity/Q129772,,,,,https://commons.cwrc.ca/orlando:59d29883-6712-4de8-a8c5-54e2983ee870,http://www.wikidata.org/entity/Q129772,
59d41d3f-e923-44e0-bf7c-57d79efdf4a3,orlando_59d41d3f-e923-44e0-bf7c-57d79efdf4a3,orlando,2020-09-04,2020-09-04,,"John Stevenson, 1798 - 1828",Stevenson John 1798 - 1828,"John Stevenson, 1798 - 1828",Stevenson,John,1798 - 1828,,,,,,,,,,,,,"Stevenson, John,, 1798 - 1828",,,,1798,1828,https://commons.cwrc.ca/orlando:59d41d3f-e923-44e0-bf7c-57d79efdf4a3,http://id.lincsproject.ca/lxIniM1bPOz,
59d5de1e-129f-484f-9cb3-969db36c5c45,orlando_59d5de1e-129f-484f-9cb3-969db36c5c45,orlando,2020-09-04,2020-09-04,,Learning Network,Learning Network,,,,,,,,,,,,,,,,,Learning Network,,,,,,https://commons.cwrc.ca/orlando:59d5de1e-129f-484f-9cb3-969db36c5c45,http://id.lincsproject.ca/Hg75Kdfcfy6,
59d613a8-8d7e-4683-b487-73d936e4abb1,orlando_59d613a8-8d7e-4683-b487-73d936e4abb1,orlando,2020-09-05,2020-09-05,,Sir John Wolfenden,Wolfenden Sir John,,Wolfenden,Sir John,,,,,,,,,,,,,,"Wolfenden, Sir John",http://www.wikidata.org/entity/Q731835,,,,,https://commons.cwrc.ca/orlando:59d613a8-8d7e-4683-b487-73d936e4abb1,http://www.wikidata.org/entity/Q731835,
59dbc905-4251-414d-99e1-4720694b1075,orlando_59dbc905-4251-414d-99e1-4720694b1075,orlando,2020-09-03,2020-09-03,,W. C. Anderson,Anderson W. C.,,Anderson,W. C.,,,,,,,Will Anderson,,,,,,,"Anderson, W. C.",,,,,,https://commons.cwrc.ca/orlando:59dbc905-4251-414d-99e1-4720694b1075,http://id.lincsproject.ca/sYp8tRmGOVi,
59de051b-cd18-4ddf-98b4-716f4aefb4db,orlando_59de051b-cd18-4ddf-98b4-716f4aefb4db,orlando,2020-09-04,2020-09-04,,Dorothy Height,Height Dorothy,,Height,Dorothy,,,,,,,,,,,,,,"Height, Dorothy",,,,,,https://commons.cwrc.ca/orlando:59de051b-cd18-4ddf-98b4-716f4aefb4db,http://id.lincsproject.ca/1uKtDtfb6Zx,
59dfbb0e-b43f-4be2-b106-45ca05a8b2c4,orlando_59dfbb0e-b43f-4be2-b106-45ca05a8b2c4,orlando,2020-09-04,2022-09-20,,Gerry Raffles,Raffles Gerry,,Raffles,Gerry,,,,,,,,,,,,,,"Raffles, Gerry",,http://viaf.org/viaf/311465788,,,,https://commons.cwrc.ca/orlando:59dfbb0e-b43f-4be2-b106-45ca05a8b2c4,http://viaf.org/viaf/311465788,
59e2919c-6f89-4638-839f-2f003c0adbe7,orlando_59e2919c-6f89-4638-839f-2f003c0adbe7,orlando,2020-09-03,2021-07-15,,Alfred Owen Aldridge,Aldridge Alfred Owen,,Aldridge,Alfred Owen,,,,,,,,,,,,,,"Aldridge, Alfred Owen",,http://viaf.org/viaf/108208332,,,,https://commons.cwrc.ca/orlando:59e2919c-6f89-4638-839f-2f003c0adbe7,http://viaf.org/viaf/108208332,
59e4dd21-91dd-416f-bee1-5ad705d5a7d0,orlando_59e4dd21-91dd-416f-bee1-5ad705d5a7d0,orlando,2020-09-04,2020-09-04,,Joseph Poniatowski,Poniatowski Joseph,,Poniatowski,Joseph,,,,,,,,,,,,,,"Poniatowski, Joseph",,,,,,https://commons.cwrc.ca/orlando:59e4dd21-91dd-416f-bee1-5ad705d5a7d0,http://id.lincsproject.ca/zQteDHulbWT,
59e645a1-66ac-466a-9ff7-ce33f63132c0,orlando_59e645a1-66ac-466a-9ff7-ce33f63132c0,orlando,2020-09-03,2020-09-03,,Brian Braithwaite,Braithwaite Brian,,Braithwaite,Brian,,,,,,,,,,,,,,"Braithwaite, Brian",,,,,,https://commons.cwrc.ca/orlando:59e645a1-66ac-466a-9ff7-ce33f63132c0,http://id.lincsproject.ca/rRCxOc1rKlg,
59e75db9-71e5-42a1-89b2-3a61910861cb,orlando_59e75db9-71e5-42a1-89b2-3a61910861cb,orlando,2020-09-04,2020-09-04,,David James,James David,,James,David,,,,,,,,,,,,,,"James, David",,http://viaf.org/viaf/24072870,,,,https://commons.cwrc.ca/orlando:59e75db9-71e5-42a1-89b2-3a61910861cb,http://viaf.org/viaf/24072870,
59ea2fb8-ce71-46dd-86f3-f3f62bea1e6f,orlando_59ea2fb8-ce71-46dd-86f3-f3f62bea1e6f,orlando,2020-09-03,2020-09-03,,Dave Cook,Cook Dave,,Cook,Dave,,,,,,,,,,,,,,"Cook, Dave",,,,,,https://commons.cwrc.ca/orlando:59ea2fb8-ce71-46dd-86f3-f3f62bea1e6f,http://id.lincsproject.ca/6zZbE8f4LTx,
59eb8502-1ecc-4627-b9ca-62af7daad5a1,orlando_59eb8502-1ecc-4627-b9ca-62af7daad5a1,orlando,2020-09-03,2020-09-03,,Jeremy Corbyn,Corbyn Jeremy,,Corbyn,Jeremy,,,,,,,,,,,,,,"Corbyn, Jeremy",http://www.wikidata.org/entity/Q291169,,,,,https://commons.cwrc.ca/orlando:59eb8502-1ecc-4627-b9ca-62af7daad5a1,http://www.wikidata.org/entity/Q291169,
59ec4ae5-c461-46f7-ac5e-c8ed1b5f94b1,orlando_59ec4ae5-c461-46f7-ac5e-c8ed1b5f94b1,orlando,2020-09-04,2020-09-04,,"Anne, Lady Lee","Anne, Lady Lee","Anne, Lady Lee",,,,,,,,,,,,,,,,"Lee, Anne,,, Lady",,,,,,https://commons.cwrc.ca/orlando:59ec4ae5-c461-46f7-ac5e-c8ed1b5f94b1,http://id.lincsproject.ca/gTm3W3kjjNr,
59ec7335-7707-4b62-95ea-b30700cfad1a,orlando_59ec7335-7707-4b62-95ea-b30700cfad1a,orlando,2020-09-04,2020-09-04,,John Killham,Killham John,,Killham,John,,,,,,,,,,,,,,"Killham, John",,,,,,https://commons.cwrc.ca/orlando:59ec7335-7707-4b62-95ea-b30700cfad1a,http://id.lincsproject.ca/nx9uosIEiuG,
59ed57a1-cc94-4fb5-baa0-3bd081344c4a,orlando_59ed57a1-cc94-4fb5-baa0-3bd081344c4a,orlando,2020-09-03,2021-06-11,orl:BWW,Alicia D'Anvers,D'Anvers Alicia,,D'Anvers,Alicia,,Alice Clarke,Alice Danvers,,,,,,,,Alicia D'Anvers,,,"D'Anvers, Alicia",http://www.wikidata.org/entity/Q4726245,,,1667-12-31,1725-07-19,https://commons.cwrc.ca/orlando:59ed57a1-cc94-4fb5-baa0-3bd081344c4a,http://www.wikidata.org/entity/Q4726245,
